Id,CreationDate,koty,psy,króliki,ptaki,gady,robaki,żółwie,fretki,konie,ślimaki,gryzonie,wodne
19501,2018-01-18T08:39:34.070,8043,7096,1268,686,680,784,293,78,160,176,250,1460
19502,2018-01-18T09:24:52.823,8043,7099,1268,686,680,784,293,78,160,176,250,1460
19504,2018-01-18T14:51:14.167,8045,7099,1268,686,680,784,293,78,160,176,250,1460
19505,2018-01-18T15:36:58.883,8048,7099,1268,686,680,784,293,78,160,176,250,1460
19507,2018-01-18T18:13:57.577,8048,7101,1268,686,680,784,293,78,160,176,250,1460
19508,2018-01-18T18:15:36.777,8048,7102,1268,686,680,784,293,78,160,176,250,1460
19509,2018-01-18T18:29:52.120,8049,7102,1268,686,682,785,293,78,160,176,250,1460
19511,2018-01-18T20:43:08.450,8051,7102,1268,686,682,785,293,78,160,176,250,1460
19512,2018-01-19T03:50:43.057,8051,7102,1268,686,682,785,293,78,160,176,250,1460
19513,2018-01-19T07:20:15.180,8052,7102,1268,686,686,785,293,78,160,176,250,1460
19514,2018-01-19T07:57:44.707,8052,7103,1268,686,686,785,293,78,160,176,250,1460
19515,2018-01-19T16:16:11.317,8052,7105,1268,686,686,785,293,78,160,176,250,1460
19516,2018-01-19T19:04:27.283,8052,7105,1268,686,686,785,293,78,160,176,250,1460
19517,2018-01-19T19:48:32.797,8052,7105,1268,686,686,785,293,78,160,176,250,1461
19518,2018-01-19T20:10:55.923,8052,7105,1268,686,686,785,293,78,160,176,250,1462
19519,2018-01-20T05:09:12.100,8052,7106,1268,686,686,785,293,78,160,176,250,1462
19520,2018-01-20T06:59:28.790,8052,7108,1268,686,686,785,293,78,160,176,250,1462
19522,2018-01-20T15:26:18.580,8052,7108,1268,686,686,785,293,78,160,176,250,1462
19523,2018-01-20T18:04:24.457,8053,7108,1268,686,686,785,293,78,160,176,250,1462
19524,2018-01-20T18:46:57.947,8053,7109,1268,686,686,785,293,79,160,176,251,1462
19525,2018-01-21T00:14:57.330,8053,7110,1268,686,686,785,293,79,160,176,251,1462
19526,2018-01-21T03:56:10.277,8053,7110,1268,686,686,785,293,79,160,176,251,1462
19527,2018-01-21T11:16:33.173,8053,7111,1268,686,686,785,293,79,160,176,251,1462
19528,2018-01-21T13:44:31.490,8053,7113,1268,686,686,785,293,79,160,176,251,1462
19529,2018-01-22T16:11:01.387,8055,7113,1268,686,686,785,293,79,160,176,251,1462
19531,2018-01-22T18:19:44.570,8055,7115,1268,687,686,785,293,79,160,176,251,1462
19532,2018-01-22T18:59:25.703,8055,7116,1268,687,686,785,293,79,160,176,251,1462
19533,2018-01-22T23:44:54.867,8056,7116,1268,687,686,785,293,79,160,176,251,1462
19536,2018-01-23T09:25:27.490,8058,7116,1268,687,686,785,293,79,160,176,251,1462
19537,2018-01-23T12:32:18.287,8061,7116,1268,687,686,785,293,79,160,176,251,1462
19538,2018-01-23T12:43:12.963,8063,7116,1268,687,686,785,293,79,160,176,251,1462
19539,2018-01-23T14:02:18.907,8063,7117,1268,688,686,785,293,79,160,176,251,1462
19540,2018-01-23T15:01:41.000,8063,7118,1268,688,686,785,293,79,160,176,251,1462
19542,2018-01-23T20:53:08.237,8065,7118,1268,688,686,785,293,79,160,176,251,1462
19544,2018-01-23T22:02:33.160,8066,7118,1268,688,686,785,293,79,160,176,251,1462
19545,2018-01-23T23:19:15.287,8066,7119,1268,688,686,785,293,79,160,176,251,1462
19546,2018-01-23T23:19:55.497,8066,7120,1268,688,686,785,293,79,160,176,251,1462
19547,2018-01-24T00:30:54.987,8068,7120,1268,688,686,787,293,79,160,176,251,1462
19549,2018-01-24T01:37:09.687,8068,7120,1268,688,686,787,293,79,161,176,251,1462
19551,2018-01-24T03:06:35.960,8068,7121,1268,688,686,787,293,79,161,176,251,1462
19552,2018-01-24T09:23:04.957,8069,7121,1268,688,686,787,293,79,161,176,251,1462
19553,2018-01-24T09:42:01.783,8069,7124,1268,688,686,787,293,79,161,176,251,1462
19554,2018-01-24T16:47:45.773,8069,7125,1268,688,686,787,293,79,161,176,251,1462
19555,2018-01-24T17:48:27.667,8069,7125,1268,688,686,787,293,79,161,176,251,1462
19557,2018-01-24T17:55:36.123,8069,7125,1268,688,686,787,293,79,161,176,253,1462
19558,2018-01-24T18:25:06.390,8069,7125,1268,688,687,787,293,79,161,176,253,1462
19559,2018-01-24T19:50:27.993,8071,7125,1268,690,687,787,293,79,161,176,253,1464
19561,2018-01-24T23:16:36.140,8072,7126,1269,691,687,787,293,79,161,176,253,1465
19562,2018-01-24T23:17:56.690,8072,7127,1269,691,687,787,293,79,161,176,253,1465
19564,2018-01-25T07:06:26.940,8074,7127,1269,691,687,787,293,79,161,176,253,1465
19565,2018-01-25T11:18:12.513,8074,7127,1269,691,687,787,293,79,161,176,253,1465
19566,2018-01-25T17:17:21.153,8075,7127,1269,691,688,787,293,79,161,176,253,1465
19568,2018-01-25T19:44:15.647,8075,7129,1269,691,688,788,293,79,161,176,253,1465
19570,2018-01-25T22:48:19.180,8077,7129,1269,691,688,788,293,79,161,176,253,1465
19571,2018-01-26T09:58:10.150,8077,7130,1269,691,688,788,293,79,161,176,253,1465
19572,2018-01-26T10:01:21.820,8079,7131,1269,691,688,788,293,79,161,176,253,1465
19574,2018-01-26T13:46:54.010,8079,7131,1269,691,688,788,293,79,161,176,253,1467
19575,2018-01-26T13:47:49.217,8079,7131,1269,691,688,788,293,79,161,176,253,1467
19576,2018-01-26T15:30:56.230,8079,7132,1269,691,688,788,293,79,161,176,253,1467
19577,2018-01-26T15:41:32.150,8081,7132,1269,691,688,788,293,79,161,176,253,1467
19578,2018-01-26T19:34:46.010,8084,7132,1269,691,688,788,293,79,161,176,253,1467
19579,2018-01-26T19:43:49.050,8087,7132,1269,691,688,788,293,79,161,176,253,1467
19583,2018-01-27T22:30:45.017,8088,7132,1269,691,688,790,293,79,161,176,253,1467
19584,2018-01-29T00:24:16.807,8089,7132,1269,691,688,790,293,79,161,176,253,1467
19585,2018-01-29T01:07:15.647,8089,7132,1269,691,688,790,293,79,161,176,253,1467
19586,2018-01-29T02:41:44.960,8091,7132,1269,691,688,790,293,79,161,176,253,1467
19587,2018-01-29T05:29:00.207,8091,7132,1269,691,688,790,293,79,161,176,253,1467
19589,2018-01-29T08:03:04.787,8093,7132,1269,691,688,790,293,79,161,176,253,1467
19591,2018-01-29T15:04:45.060,8093,7132,1269,692,688,790,293,79,161,176,253,1467
19592,2018-01-29T20:36:20.803,8098,7132,1269,692,688,790,293,79,161,176,253,1467
19593,2018-01-29T21:53:07.780,8098,7132,1269,692,688,790,293,79,161,176,253,1467
19594,2018-01-30T01:52:36.013,8098,7134,1269,692,688,790,293,79,161,176,253,1467
19595,2018-01-30T02:31:43.803,8100,7134,1269,692,688,790,293,79,161,176,253,1467
19596,2018-01-30T07:03:22.547,8100,7134,1269,694,688,790,293,79,161,176,253,1467
19597,2018-01-30T08:54:19.423,8101,7134,1269,694,688,790,293,79,161,176,253,1467
19598,2018-01-30T11:47:38.213,8103,7134,1269,694,688,790,293,79,161,176,253,1467
19600,2018-01-30T16:08:09.933,8103,7137,1269,694,688,790,293,79,161,176,253,1467
19602,2018-01-30T19:48:21.703,8103,7137,1269,694,688,790,293,79,161,176,253,1469
19603,2018-01-30T20:00:30.807,8103,7137,1269,694,688,790,293,79,161,176,253,1471
19604,2018-01-30T20:14:56.283,8103,7137,1269,694,688,790,293,79,161,176,253,1473
19605,2018-01-30T20:25:52.283,8103,7137,1269,694,688,790,293,79,161,176,253,1476
19606,2018-01-30T20:30:00.060,8103,7137,1269,694,688,790,293,79,161,176,253,1477
19607,2018-01-30T20:35:52.013,8103,7137,1269,694,688,790,293,79,161,176,253,1478
19608,2018-01-30T20:39:00.227,8103,7137,1269,694,688,790,293,79,161,176,253,1479
19609,2018-01-30T20:52:38.813,8103,7137,1269,694,688,790,293,79,161,176,253,1480
19610,2018-01-30T20:55:42.697,8103,7137,1269,694,688,790,293,79,161,176,253,1481
19611,2018-01-30T20:57:49.150,8103,7137,1269,694,688,790,293,79,161,176,253,1482
19613,2018-01-30T22:13:13.970,8103,7137,1269,695,688,790,293,79,161,176,253,1482
19614,2018-01-30T22:25:46.910,8103,7137,1269,695,688,790,293,79,161,176,253,1482
19617,2018-01-31T08:15:23.453,8103,7138,1269,695,688,790,293,79,161,176,253,1482
19618,2018-01-31T13:29:07.463,8103,7140,1269,695,688,790,293,79,161,176,253,1482
19619,2018-01-31T14:38:58.900,8103,7142,1269,695,688,790,293,79,161,176,253,1482
19621,2018-01-31T20:08:30.640,8103,7142,1269,695,688,790,293,79,161,176,253,1482
19622,2018-01-31T20:20:34.990,8103,7144,1269,695,688,790,293,79,161,176,253,1482
19623,2018-01-31T22:22:53.500,8105,7144,1269,695,688,790,293,79,161,176,253,1482
19624,2018-02-01T13:43:14.600,8105,7144,1269,695,688,791,293,79,163,176,253,1482
19625,2018-02-01T14:06:00.853,8105,7145,1269,695,688,791,293,79,163,176,253,1482
19626,2018-02-01T14:14:40.933,8106,7145,1269,695,688,791,293,79,163,176,253,1482
19627,2018-02-01T14:20:56.387,8106,7145,1271,695,688,791,293,79,164,176,253,1482
19628,2018-02-01T15:52:21.273,8106,7146,1271,695,688,791,293,79,164,176,253,1482
19630,2018-02-01T18:39:02.103,8106,7148,1271,695,688,791,293,79,164,176,253,1482
19631,2018-02-01T19:46:50.060,8106,7151,1271,695,688,791,293,79,164,176,253,1482
19632,2018-02-01T21:20:18.707,8106,7151,1271,696,688,791,293,79,164,176,253,1482
19634,2018-02-02T04:00:55.077,8107,7151,1271,696,688,791,293,79,164,176,253,1482
19635,2018-02-02T04:54:30.020,8108,7151,1271,696,688,791,293,79,164,176,253,1482
19636,2018-02-02T06:38:21.680,8111,7151,1271,696,688,791,293,79,164,176,253,1482
19637,2018-02-02T11:18:01.370,8112,7151,1271,696,688,791,293,79,164,176,253,1482
19638,2018-02-02T12:37:11.730,8114,7151,1271,696,688,791,293,79,164,176,253,1482
19639,2018-02-02T14:08:13.073,8117,7151,1271,696,688,792,293,79,164,176,253,1482
19641,2018-02-02T15:45:26.613,8119,7151,1271,696,688,792,293,79,164,176,253,1482
19642,2018-02-02T20:47:42.260,8120,7151,1271,696,688,792,293,79,164,176,253,1482
19643,2018-02-03T05:13:25.333,8120,7152,1271,696,688,792,293,79,164,176,253,1482
19645,2018-02-03T09:43:46.133,8120,7152,1271,696,688,793,293,79,165,176,253,1482
19646,2018-02-03T16:07:55.557,8123,7152,1271,696,688,793,293,79,165,176,253,1482
19648,2018-02-04T02:03:46.040,8124,7152,1271,696,688,793,293,79,165,176,253,1482
19650,2018-02-04T13:18:26.397,8124,7153,1271,696,688,793,293,79,165,176,253,1482
19651,2018-02-04T14:51:40.263,8124,7155,1271,696,688,793,293,79,165,176,253,1482
19652,2018-02-04T15:02:30.263,8125,7155,1271,696,688,793,293,79,165,176,253,1482
19653,2018-02-04T17:09:11.657,8126,7157,1271,696,688,793,293,79,165,176,253,1482
19654,2018-02-04T21:21:46.757,8126,7159,1271,696,688,793,293,79,165,176,253,1482
19655,2018-02-04T22:29:42.957,8126,7161,1271,697,688,793,293,79,165,176,253,1482
19656,2018-02-04T23:07:31.057,8126,7161,1271,697,688,793,293,79,165,176,253,1483
19657,2018-02-04T23:55:20.710,8127,7163,1271,697,688,793,293,79,165,176,253,1483
19658,2018-02-05T05:48:50.900,8127,7164,1271,697,688,793,293,79,165,176,253,1483
19659,2018-02-05T05:59:37.733,8127,7166,1271,697,688,793,293,79,165,176,253,1483
19660,2018-02-05T07:38:09.847,8127,7166,1271,697,688,793,293,79,165,176,253,1484
19661,2018-02-05T10:48:10.343,8127,7168,1271,697,688,793,293,79,165,176,253,1484
19662,2018-02-05T11:04:17.387,8127,7169,1271,697,688,793,293,79,165,176,253,1484
19663,2018-02-05T11:54:40.420,8127,7171,1271,697,688,793,293,79,165,176,253,1484
19664,2018-02-05T15:19:07.250,8127,7171,1271,697,688,793,293,79,165,176,253,1484
19665,2018-02-05T16:01:28.187,8127,7173,1271,697,688,793,293,79,165,176,253,1484
19668,2018-02-05T22:03:17.470,8127,7173,1271,697,688,793,293,79,165,176,253,1485
19669,2018-02-05T22:22:15.320,8127,7173,1271,697,688,793,293,79,165,176,253,1486
19670,2018-02-05T22:25:18.580,8127,7175,1271,697,688,793,293,79,165,176,253,1486
19671,2018-02-05T22:47:58.197,8127,7176,1271,697,688,793,293,79,165,176,253,1486
19672,2018-02-05T23:04:18.460,8127,7176,1271,697,688,793,293,79,165,176,253,1487
19673,2018-02-06T00:35:19.733,8127,7176,1271,697,688,793,293,79,165,176,253,1487
19676,2018-02-06T04:07:39.227,8127,7178,1271,697,688,793,293,79,165,176,253,1487
19677,2018-02-06T08:17:53.553,8127,7181,1271,697,688,793,293,79,165,176,253,1487
19680,2018-02-06T10:35:18.957,8129,7181,1271,697,688,793,293,79,165,176,253,1487
19681,2018-02-06T13:20:49.647,8129,7183,1271,697,688,793,293,79,165,176,253,1487
19682,2018-02-06T13:30:44.550,8129,7185,1271,697,688,793,293,79,165,176,253,1487
19683,2018-02-06T14:11:14.430,8129,7185,1271,697,688,793,293,79,165,176,253,1488
19684,2018-02-06T16:16:07.220,8129,7186,1271,697,688,793,293,79,165,176,253,1488
19686,2018-02-06T21:35:48.800,8129,7187,1271,697,688,793,293,79,165,176,253,1488
19687,2018-02-06T21:51:08.710,8129,7187,1271,697,688,793,293,79,165,176,253,1488
19688,2018-02-07T00:57:36.390,8129,7187,1271,697,688,793,293,79,165,176,253,1489
19689,2018-02-07T01:47:55.967,8129,7188,1271,697,688,793,293,79,165,176,253,1489
19690,2018-02-07T04:33:27.233,8129,7189,1271,697,688,793,293,79,165,176,253,1489
19691,2018-02-07T11:49:39.480,8129,7193,1271,697,688,793,293,79,165,176,253,1489
19693,2018-02-07T18:40:27.590,8129,7193,1271,697,688,793,293,79,165,176,254,1489
19694,2018-02-07T19:05:30.767,8129,7193,1271,697,688,793,293,79,165,176,254,1489
19695,2018-02-07T19:42:56.760,8129,7195,1271,697,688,793,293,79,165,176,254,1489
19696,2018-02-07T20:40:31.363,8131,7195,1271,697,688,793,293,79,165,176,254,1489
19697,2018-02-07T21:05:30.503,8131,7197,1271,697,688,793,293,79,165,176,254,1489
19698,2018-02-07T22:17:49.367,8131,7197,1271,697,688,793,293,79,165,176,254,1490
19699,2018-02-08T03:43:23.737,8131,7197,1271,697,688,793,293,79,165,176,254,1490
19700,2018-02-08T04:44:21.470,8131,7197,1271,697,688,793,293,79,166,176,254,1490
19701,2018-02-08T15:05:11.707,8131,7198,1271,697,688,793,293,79,166,176,254,1490
19702,2018-02-08T17:18:54.117,8132,7198,1271,697,688,793,293,79,166,176,255,1490
19704,2018-02-08T17:38:15.543,8134,7198,1271,697,688,793,293,79,166,176,255,1490
19705,2018-02-08T21:22:12.687,8134,7198,1271,697,688,793,293,79,166,176,255,1491
19706,2018-02-08T21:39:43.940,8134,7198,1271,697,688,793,293,79,166,176,255,1492
19707,2018-02-08T22:13:34.457,8136,7198,1271,697,688,793,293,79,166,176,255,1492
19708,2018-02-08T22:13:45.973,8136,7198,1271,697,688,793,293,79,166,176,255,1493
19711,2018-02-09T11:03:58.313,8136,7198,1271,697,688,793,293,79,166,176,255,1493
19712,2018-02-09T14:09:39.843,8136,7200,1271,697,688,793,293,79,166,176,255,1493
19713,2018-02-10T09:38:21.677,8136,7200,1271,697,688,793,293,79,166,177,255,1496
19714,2018-02-10T15:36:16.307,8136,7200,1271,699,688,793,293,79,166,177,255,1496
19715,2018-02-10T17:35:33.547,8136,7200,1271,700,688,793,293,80,166,177,256,1496
19716,2018-02-10T18:15:30.853,8136,7200,1271,700,688,793,294,80,166,177,256,1496
19717,2018-02-10T20:32:52.887,8138,7200,1271,700,688,793,294,80,166,177,256,1496
19718,2018-02-10T21:34:28.770,8138,7200,1271,700,688,793,294,80,166,177,256,1496
19719,2018-02-10T22:57:05.517,8138,7200,1271,700,688,793,294,80,166,177,256,1497
19720,2018-02-11T07:11:29.667,8140,7200,1271,700,688,793,294,80,166,177,256,1497
19721,2018-02-11T07:56:20.450,8142,7200,1271,700,688,793,294,80,166,177,256,1497
19722,2018-02-11T08:08:16.757,8144,7200,1271,700,688,793,294,80,166,177,256,1497
19723,2018-02-11T08:27:13.627,8145,7200,1271,700,688,793,294,80,166,177,256,1497
19724,2018-02-11T11:22:44.187,8145,7200,1272,700,688,793,294,80,166,177,256,1497
19725,2018-02-11T12:20:32.793,8145,7200,1275,700,688,793,294,80,166,177,256,1497
19726,2018-02-11T12:50:42.133,8145,7201,1275,700,688,793,294,80,166,177,256,1497
19727,2018-02-11T17:21:39.670,8145,7201,1275,700,688,793,294,80,166,177,256,1497
19729,2018-02-11T21:19:07.193,8145,7202,1275,700,688,793,294,80,166,177,256,1497
19731,2018-02-12T01:48:56.647,8146,7202,1275,700,688,793,294,80,166,177,256,1497
19733,2018-02-12T06:03:01.543,8147,7202,1275,700,688,793,294,80,166,177,256,1497
19734,2018-02-12T06:11:12.293,8147,7204,1275,700,688,793,294,80,166,177,256,1497
19735,2018-02-12T15:55:33.937,8149,7204,1275,700,688,793,294,80,166,177,256,1497
19736,2018-02-12T18:33:13.980,8151,7204,1275,700,688,793,294,80,166,177,256,1497
19737,2018-02-12T18:42:23.347,8152,7205,1275,700,689,793,294,81,166,177,257,1498
19738,2018-02-12T19:45:47.460,8155,7205,1275,700,689,794,294,81,166,177,257,1498
19739,2018-02-12T20:32:58.040,8155,7205,1275,700,689,794,294,81,166,177,257,1499
19740,2018-02-12T21:17:03.797,8157,7205,1275,700,689,794,294,81,166,177,257,1499
19741,2018-02-12T21:21:12.053,8157,7205,1275,700,689,794,294,81,166,177,257,1499
19742,2018-02-13T02:54:59.783,8157,7206,1275,700,689,794,294,81,166,177,257,1499
19743,2018-02-13T12:28:05.377,8157,7206,1275,700,689,794,294,81,166,177,257,1501
19744,2018-02-13T12:33:48.850,8161,7206,1275,700,689,794,294,81,166,177,257,1501
19745,2018-02-13T12:42:09.297,8163,7206,1275,700,689,794,294,81,166,177,257,1501
19746,2018-02-13T15:02:15.677,8163,7207,1275,700,689,794,294,81,166,177,257,1501
19747,2018-02-14T04:33:04.763,8164,7207,1275,700,689,794,294,81,166,177,257,1501
19748,2018-02-14T08:40:47.983,8166,7207,1275,700,689,794,294,81,166,177,257,1501
19750,2018-02-14T10:22:49.863,8168,7207,1275,700,689,795,294,81,166,177,257,1502
19751,2018-02-14T11:21:29.807,8168,7207,1275,703,689,795,294,81,166,177,257,1502
19752,2018-02-14T12:13:59.837,8168,7207,1275,705,689,795,294,81,166,177,257,1502
19753,2018-02-14T17:20:07.530,8169,7209,1275,705,689,797,294,81,166,177,257,1502
19754,2018-02-14T22:42:49.630,8169,7213,1275,705,689,797,294,81,166,177,257,1502
19755,2018-02-14T22:50:01.167,8170,7213,1275,705,689,797,294,81,166,177,257,1502
19759,2018-02-15T09:17:24.040,8170,7214,1275,705,689,797,294,81,166,177,257,1502
19760,2018-02-15T10:25:03.937,8170,7218,1275,705,689,797,294,81,166,177,257,1502
19761,2018-02-15T18:15:11.257,8171,7218,1275,705,689,797,294,81,166,177,258,1502
19762,2018-02-15T20:14:52.453,8173,7219,1275,705,689,797,294,81,167,177,258,1502
19763,2018-02-15T23:05:17.263,8175,7221,1275,705,689,797,294,81,167,177,258,1502
19764,2018-02-16T17:02:01.050,8177,7221,1275,705,689,797,294,81,167,177,258,1502
19765,2018-02-17T00:15:36.797,8177,7221,1275,705,689,797,294,81,167,177,258,1503
19766,2018-02-17T02:12:13.543,8177,7221,1275,705,689,797,294,81,167,177,258,1504
19768,2018-02-17T23:17:44.010,8178,7221,1275,705,689,797,294,81,167,177,258,1504
19770,2018-02-18T10:08:12.617,8178,7221,1275,705,689,797,294,81,167,177,258,1505
19771,2018-02-18T15:31:12.423,8178,7221,1275,705,689,797,294,81,167,177,258,1506
19772,2018-02-18T17:53:46.657,8178,7222,1275,705,689,797,294,81,167,177,258,1506
19774,2018-02-19T03:34:45.343,8179,7222,1275,705,689,797,294,81,167,177,258,1506
19776,2018-02-19T08:16:41.090,8181,7222,1275,705,689,797,294,81,167,177,258,1506
19777,2018-02-19T16:46:08.530,8181,7222,1275,705,689,797,294,81,167,177,258,1506
19778,2018-02-19T18:39:13.613,8182,7222,1275,705,689,797,294,81,167,177,258,1506
19780,2018-02-20T01:40:03.407,8182,7224,1275,705,689,797,294,81,167,177,258,1506
19782,2018-02-20T04:30:59.727,8184,7224,1275,705,689,797,294,81,167,177,258,1506
19783,2018-02-20T05:14:05.040,8184,7224,1275,705,689,797,294,81,167,177,258,1506
19784,2018-02-20T06:19:04.960,8184,7224,1275,705,689,797,294,81,167,178,258,1506
19785,2018-02-20T06:42:35.957,8186,7224,1275,705,689,797,294,81,167,178,258,1506
19786,2018-02-20T06:55:56.050,8188,7225,1275,705,689,797,294,81,167,178,258,1506
19787,2018-02-20T07:19:55.567,8190,7225,1275,705,689,797,294,81,167,178,258,1506
19788,2018-02-20T07:41:45.027,8190,7225,1275,705,689,797,294,81,167,178,258,1506
19789,2018-02-20T09:43:54.030,8190,7226,1275,705,689,797,294,81,167,178,258,1506
19790,2018-02-20T16:47:38.703,8190,7226,1275,705,690,797,294,81,167,178,258,1506
19791,2018-02-21T09:38:43.013,8190,7226,1275,705,690,797,294,81,167,178,258,1506
19792,2018-02-21T15:32:40.527,8193,7226,1275,705,690,797,294,81,167,178,258,1506
19793,2018-02-21T15:41:52.177,8196,7226,1275,705,690,797,294,81,167,178,258,1506
19794,2018-02-21T17:44:17.217,8200,7226,1275,705,690,797,294,81,167,178,258,1506
19795,2018-02-21T18:15:45.620,8201,7226,1275,705,690,797,294,81,167,178,258,1506
19796,2018-02-22T11:18:31.693,8201,7228,1275,705,690,797,294,81,167,178,258,1506
19797,2018-02-22T11:48:19.057,8202,7230,1275,705,690,797,294,81,167,178,258,1506
19798,2018-02-22T20:15:50.383,8203,7230,1275,705,690,797,294,81,167,178,258,1506
19799,2018-02-22T23:48:30.383,8203,7231,1275,705,690,797,294,81,167,178,258,1506
19800,2018-02-23T00:47:58.157,8203,7231,1277,705,690,797,294,81,167,178,258,1506
19801,2018-02-23T02:00:06.213,8205,7231,1277,705,690,797,294,81,167,178,258,1506
19802,2018-02-23T05:20:16.320,8205,7231,1277,705,690,797,294,81,167,178,258,1506
19803,2018-02-23T08:00:31.437,8205,7233,1277,705,690,797,294,81,167,178,258,1506
19804,2018-02-23T14:11:11.350,8206,7236,1277,705,690,797,294,81,167,178,258,1506
19805,2018-02-23T14:58:44.563,8206,7237,1277,705,690,797,294,81,167,178,258,1506
19806,2018-02-23T17:12:24.110,8208,7237,1277,705,690,797,294,81,167,178,258,1506
19808,2018-02-24T05:41:03.490,8208,7237,1277,705,690,797,294,81,167,178,258,1506
19809,2018-02-24T07:23:07.310,8208,7239,1277,705,690,797,294,81,167,178,258,1506
19810,2018-02-24T07:27:22.150,8208,7240,1277,705,690,797,294,81,167,178,258,1506
19811,2018-02-24T15:18:02.043,8208,7241,1277,705,690,797,294,81,168,178,258,1506
19812,2018-02-24T19:17:37.500,8209,7241,1277,705,690,797,294,81,168,178,258,1506
19813,2018-02-24T23:23:46.467,8211,7241,1277,705,690,797,294,81,168,178,258,1506
19814,2018-02-25T11:32:28.650,8212,7241,1277,705,690,797,294,81,168,178,258,1506
19815,2018-02-25T14:19:58.780,8213,7241,1277,705,690,797,294,81,168,178,258,1506
19816,2018-02-25T18:16:21.390,8214,7241,1277,705,690,797,294,81,168,178,258,1506
19817,2018-02-25T22:19:03.800,8215,7241,1277,705,690,797,294,81,168,178,258,1506
19818,2018-02-26T04:55:34.573,8217,7241,1277,705,690,797,294,81,168,178,258,1506
19819,2018-02-26T07:11:47.590,8219,7242,1277,705,690,797,294,81,168,178,258,1506
19820,2018-02-26T08:34:18.307,8220,7242,1277,705,690,797,294,81,168,178,258,1506
19821,2018-02-26T08:38:53.183,8222,7242,1277,705,690,797,294,81,168,178,258,1506
19823,2018-02-26T16:05:57.500,8222,7244,1277,705,690,797,294,81,168,178,258,1506
19824,2018-02-26T16:20:32.400,8223,7244,1277,705,691,797,294,81,168,178,258,1506
19825,2018-02-26T23:22:42.893,8223,7246,1277,705,691,797,294,81,168,178,258,1506
19827,2018-02-27T02:47:08.467,8223,7249,1277,705,691,797,294,81,168,178,258,1506
19828,2018-02-27T15:23:48.200,8225,7249,1277,705,691,797,294,81,168,178,258,1506
19829,2018-02-27T22:40:49.640,8226,7249,1277,705,691,797,294,81,168,178,258,1506
19830,2018-02-28T10:13:26.637,8227,7249,1277,705,691,797,294,81,168,178,258,1506
19831,2018-02-28T10:13:56.260,8229,7249,1277,705,691,797,294,81,168,178,258,1506
19832,2018-02-28T17:53:06.707,8230,7253,1277,705,691,797,294,81,168,178,258,1506
19833,2018-02-28T18:42:16.757,8230,7254,1277,705,691,797,294,81,168,178,258,1506
19834,2018-02-28T19:37:36.333,8230,7255,1277,705,691,797,294,81,168,178,258,1506
19836,2018-03-01T03:05:13.057,8230,7256,1277,705,691,797,294,81,168,178,258,1506
19837,2018-03-01T19:27:47.907,8232,7259,1277,706,691,797,294,81,168,178,258,1506
19838,2018-03-01T19:47:04.903,8233,7259,1277,707,691,797,294,81,168,178,258,1506
19839,2018-03-02T02:12:48.617,8233,7259,1277,707,691,797,294,81,168,178,258,1506
19842,2018-03-02T17:17:29.197,8233,7259,1277,707,691,797,294,81,168,178,258,1507
19843,2018-03-02T18:08:01.453,8233,7259,1277,707,691,797,294,81,168,178,258,1509
19845,2018-03-03T04:43:39.603,8233,7259,1277,707,691,797,294,81,168,178,258,1509
19846,2018-03-03T05:18:12.080,8233,7259,1277,707,691,797,294,81,168,178,258,1510
19847,2018-03-03T20:35:15.350,8233,7259,1277,707,691,797,294,81,168,178,258,1511
19848,2018-03-03T21:27:06.330,8235,7259,1277,709,691,797,294,81,168,178,258,1511
19849,2018-03-04T00:11:42.763,8235,7259,1277,709,691,797,294,81,168,178,258,1512
19850,2018-03-04T04:06:02.767,8235,7259,1277,709,691,797,295,81,168,178,258,1512
19851,2018-03-04T10:04:14.680,8235,7259,1277,709,691,797,295,81,168,178,258,1512
19853,2018-03-04T20:15:51.170,8236,7259,1277,709,691,797,295,81,168,178,258,1512
19854,2018-03-05T08:59:59.457,8236,7259,1277,709,691,797,295,81,168,178,258,1512
19855,2018-03-05T13:28:27.267,8236,7259,1277,709,691,797,296,81,168,178,258,1512
19856,2018-03-05T14:16:26.033,8236,7259,1277,709,691,797,297,81,168,178,258,1512
19857,2018-03-05T18:53:19.723,8236,7259,1277,709,691,797,297,81,168,178,258,1513
19858,2018-03-05T21:34:13.150,8236,7259,1277,709,691,797,297,81,169,178,258,1514
19859,2018-03-06T04:23:51.090,8236,7261,1277,709,691,797,297,81,170,178,258,1514
19860,2018-03-06T06:45:54.070,8236,7261,1277,709,691,797,298,81,170,178,258,1515
19861,2018-03-06T13:17:35.223,8236,7261,1277,709,691,797,298,81,170,178,258,1515
19863,2018-03-06T16:49:52.327,8236,7261,1277,709,691,797,299,81,170,178,258,1515
19864,2018-03-06T18:28:02.677,8237,7261,1277,709,691,797,299,81,170,178,258,1515
19865,2018-03-06T19:04:44.977,8237,7261,1277,709,691,797,299,81,170,178,258,1515
19866,2018-03-06T21:25:27.077,8239,7262,1277,709,691,797,299,81,170,178,258,1515
19868,2018-03-07T02:08:15.650,8241,7263,1277,709,691,797,299,81,170,178,258,1515
19869,2018-03-07T14:11:52.960,8245,7263,1277,709,691,797,299,81,170,178,258,1515
19872,2018-03-07T22:59:06.993,8245,7266,1277,709,691,797,299,81,170,178,258,1515
19873,2018-03-08T06:31:06.890,8245,7267,1277,709,691,797,299,81,170,178,258,1515
